id_caja,peso,descripcion
10894,3.3,Sin descripcion
10895,4.9,Sin descripcion
10896,1.8,Fragil
10897,7.3,Sin descripcion
10898,4.7,Fragil
10899,7.8,Sin descripcion
10900,2.3,Fragil
10901,3.5,Sin descripcion
10902,2.4,Sin descripcion
10903,3.8,Sin descripcion
10904,9.1,Sin descripcion
10905,4.5,Fragil
10906,1.0,Fragil
10907,10.7,Fragil
10908,5.1,Fragil
10909,1.4,Fragil
10910,6.4,Sin descripcion
10911,4.1,Sin descripcion
10912,2.9,Sin descripcion
10913,10.0,Fragil
10914,3.1,Fragil
10915,7.4,Sin descripcion
10916,3.9,Sin descripcion
10917,2.6,Sin descripcion
10918,6.3,Sin descripcion
10919,9.7,Fragil
10920,2.2,Sin descripcion
10921,5.1,Fragil
10922,4.7,Sin descripcion
10923,9.0,Sin descripcion
10924,1.8,Sin descripcion
10925,10.3,Fragil
10926,8.4,Sin descripcion
10927,10.8,Sin descripcion
10928,4.8,Fragil
10929,9.8,Fragil
10930,4.3,Fragil
10931,10.0,Fragil
10932,6.8,Fragil
10933,1.3,Fragil
10934,7.2,Fragil
10935,10.7,Sin descripcion
10936,8.2,Fragil
10937,6.5,Sin descripcion
10938,7.3,Sin descripcion
10939,6.5,Fragil
10940,1.4,Fragil
10941,10.2,Fragil
10942,10.6,Fragil
10943,8.9,Fragil
10944,3.9,Fragil
10945,2.3,Fragil
10946,10.7,Fragil
10947,9.0,Sin descripcion
10948,9.4,Fragil
10949,8.8,Fragil
10950,4.1,Fragil
10951,7.0,Fragil
10952,9.6,Fragil
10953,1.0,Fragil
10954,5.7,Sin descripcion
10955,1.7,Sin descripcion
10956,4.7,Sin descripcion
10957,2.0,Sin descripcion
10958,3.7,Sin descripcion
10959,6.1,Sin descripcion
10960,1.4,Sin descripcion
10961,6.6,Fragil
10962,2.2,Sin descripcion
10963,9.3,Sin descripcion
10964,2.4,Sin descripcion
10965,6.5,Sin descripcion
10966,6.2,Fragil
10967,2.8,Sin descripcion
10968,10.3,Fragil
10969,3.6,Fragil
10970,5.6,Sin descripcion
10971,3.1,Sin descripcion
10972,8.6,Sin descripcion
10973,9.5,Sin descripcion
10974,3.7,Sin descripcion
10975,10.9,Fragil
10976,2.0,Fragil
10977,3.3,Fragil
10978,4.5,Fragil
10979,1.5,Sin descripcion
10980,5.0,Fragil
10981,6.7,Fragil
10982,6.4,Sin descripcion
10983,4.7,Sin descripcion
10984,9.2,Fragil
10985,8.2,Fragil
10986,10.1,Fragil
10987,8.8,Fragil
10988,10.0,Sin descripcion
10989,8.6,Sin descripcion
10990,6.4,Sin descripcion
10991,8.5,Fragil
10992,9.3,Fragil
10993,8.9,Sin descripcion
10994,5.4,Fragil
10995,5.2,Fragil
10996,3.0,Fragil
10997,5.9,Sin descripcion
10998,8.3,Fragil
10999,8.8,Fragil
11000,2.3,Sin descripcion
11001,6.8,Sin descripcion
11002,2.3,Sin descripcion
11003,6.6,Sin descripcion
11004,4.4,Sin descripcion
11005,3.0,Sin descripcion
11006,1.0,Sin descripcion
11007,10.0,Sin descripcion
11008,9.9,Sin descripcion
11009,4.8,Sin descripcion
11010,6.6,Fragil
11011,9.3,Fragil
11012,5.5,Fragil
11013,5.7,Sin descripcion
11014,3.6,Sin descripcion
11015,9.1,Fragil
11016,4.6,Fragil
11017,5.6,Fragil
11018,8.7,Fragil
11019,1.2,Fragil
11020,6.9,Fragil
11021,6.2,Fragil
11022,4.9,Sin descripcion
11023,1.4,Fragil
11024,7.0,Sin descripcion
11025,5.4,Sin descripcion
11026,5.0,Fragil
11027,2.7,Fragil
11028,8.9,Fragil
11029,2.5,Fragil
11030,10.7,Sin descripcion
11031,1.7,Sin descripcion
11032,5.2,Fragil
11033,3.5,Fragil
11034,5.9,Fragil
11035,5.8,Fragil
11036,1.9,Fragil
11037,1.0,Sin descripcion
11038,10.5,Sin descripcion
11039,9.6,Sin descripcion
11040,1.7,Fragil
11041,8.4,Sin descripcion
11042,2.5,Fragil
11043,6.0,Sin descripcion
11044,9.9,Sin descripcion
11045,5.6,Sin descripcion
11046,2.5,Sin descripcion
11047,10.2,Sin descripcion
11048,3.7,Sin descripcion
11049,8.3,Fragil
11050,4.2,Sin descripcion
11051,3.9,Sin descripcion
11052,3.4,Sin descripcion
11053,6.5,Sin descripcion
11054,10.7,Fragil
11055,5.5,Sin descripcion
11056,5.7,Fragil
11057,10.9,Fragil
11058,3.2,Sin descripcion
11059,10.3,Fragil
11060,2.6,Fragil
11061,5.0,Fragil
11062,1.8,Sin descripcion
11063,5.4,Fragil
11064,3.6,Fragil
11065,8.9,Fragil
11066,9.8,Sin descripcion
11067,8.5,Sin descripcion
11068,2.6,Sin descripcion
11069,9.7,Sin descripcion
11070,8.4,Sin descripcion
11071,4.9,Sin descripcion
11072,7.0,Sin descripcion
11073,4.9,Sin descripcion
11074,2.9,Fragil
11075,8.2,Fragil
11076,8.1,Sin descripcion
11077,5.4,Sin descripcion
11078,8.3,Sin descripcion
11079,2.3,Fragil
11080,3.9,Sin descripcion
11081,9.4,Sin descripcion
11082,8.6,Fragil
11083,10.8,Sin descripcion
11084,7.0,Sin descripcion
11085,10.3,Sin descripcion
11086,8.8,Sin descripcion
11087,8.0,Sin descripcion
11088,8.9,Sin descripcion
11089,9.1,Fragil
11090,8.8,Sin descripcion
11091,6.3,Fragil
11092,3.4,Fragil
11093,5.9,Sin descripcion
11094,8.2,Sin descripcion
11095,1.5,Fragil
11096,9.6,Sin descripcion
11097,4.8,Sin descripcion
11098,1.1,Sin descripcion
11099,9.0,Sin descripcion
11100,4.4,Fragil
11101,4.9,Fragil
11102,9.7,Sin descripcion
11103,2.3,Sin descripcion
11104,4.2,Sin descripcion
11105,3.7,Fragil
11106,4.8,Fragil
11107,2.8,Fragil
11108,10.5,Fragil
11109,2.7,Fragil
11110,7.8,Fragil
11111,10.4,Sin descripcion
11112,6.1,Fragil
11113,5.3,Fragil
11114,5.5,Sin descripcion
11115,8.9,Fragil
11116,10.0,Fragil
11117,3.6,Fragil
11118,8.1,Sin descripcion
11119,8.6,Sin descripcion
11120,10.8,Sin descripcion
11121,4.7,Fragil
11122,6.0,Fragil
11123,8.1,Sin descripcion
11124,2.1,Sin descripcion
11125,3.6,Sin descripcion
11126,1.0,Fragil
11127,9.0,Fragil
11128,5.4,Sin descripcion
11129,6.9,Fragil
11130,6.5,Fragil
11131,7.8,Sin descripcion
11132,4.5,Fragil
11133,3.5,Fragil
11134,3.6,Sin descripcion
11135,8.4,Sin descripcion
11136,10.9,Sin descripcion
11137,9.4,Sin descripcion
11138,6.8,Fragil
11139,4.9,Sin descripcion
11140,7.3,Fragil
11141,6.9,Fragil
11142,6.5,Fragil
11143,7.6,Fragil
11144,5.8,Fragil
11145,2.9,Sin descripcion
11146,7.5,Sin descripcion
11147,2.4,Fragil
11148,2.4,Fragil
11149,3.2,Fragil
11150,3.3,Fragil
11151,3.9,Sin descripcion
11152,2.2,Fragil
11153,5.4,Sin descripcion
11154,9.5,Fragil
11155,3.3,Fragil
11156,5.5,Sin descripcion
11157,7.3,Fragil
11158,3.8,Sin descripcion
11159,4.2,Fragil
11160,6.2,Fragil
11161,2.1,Sin descripcion
11162,2.1,Sin descripcion
11163,9.2,Fragil
11164,1.5,Fragil
11165,10.0,Sin descripcion
11166,4.1,Fragil
11167,9.5,Sin descripcion
11168,8.1,Fragil
11169,3.8,Sin descripcion
11170,5.1,Fragil
11171,3.9,Sin descripcion
11172,9.6,Fragil
11173,6.9,Fragil
11174,9.6,Fragil
11175,7.6,Fragil
11176,9.6,Sin descripcion
11177,9.0,Fragil
11178,3.3,Fragil
11179,6.3,Fragil
11180,1.2,Fragil
11181,3.8,Fragil
11182,6.1,Fragil
11183,1.3,Sin descripcion
11184,7.0,Sin descripcion
11185,2.6,Fragil
11186,8.9,Fragil
11187,4.2,Sin descripcion
11188,6.7,Sin descripcion
11189,8.0,Fragil
11190,4.7,Sin descripcion
11191,5.8,Sin descripcion
11192,8.4,Fragil
11193,7.8,Fragil
11194,5.8,Fragil
11195,6.6,Sin descripcion
11196,9.7,Sin descripcion
11197,3.0,Sin descripcion
11198,8.6,Sin descripcion
11199,1.9,Fragil
11200,5.9,Fragil
11201,10.5,Sin descripcion
11202,10.3,Fragil
11203,7.6,Fragil
11204,8.4,Sin descripcion
11205,4.5,Sin descripcion
11206,10.3,Sin descripcion
11207,3.3,Sin descripcion
11208,10.8,Fragil
11209,6.0,Sin descripcion
11210,8.8,Sin descripcion
11211,5.7,Sin descripcion
11212,7.3,Sin descripcion
11213,8.1,Sin descripcion
11214,7.3,Sin descripcion
11215,5.8,Sin descripcion
11216,6.8,Fragil
11217,9.5,Sin descripcion
11218,6.1,Fragil
11219,4.5,Fragil
11220,9.7,Sin descripcion
11221,6.2,Sin descripcion
11222,7.1,Fragil
11223,6.7,Fragil
11224,2.2,Sin descripcion
11225,4.7,Sin descripcion
11226,5.5,Sin descripcion
11227,6.3,Fragil
11228,2.2,Fragil
11229,8.5,Sin descripcion
11230,9.1,Sin descripcion
11231,8.7,Fragil
11232,6.8,Fragil
11233,3.9,Fragil
11234,9.0,Fragil
11235,7.3,Sin descripcion
11236,5.8,Fragil
11237,7.5,Sin descripcion
11238,2.9,Sin descripcion
11239,2.8,Fragil
11240,1.4,Fragil
11241,10.6,Fragil
11242,8.8,Sin descripcion
11243,8.2,Fragil
11244,6.8,Fragil
11245,3.3,Fragil
11246,6.4,Sin descripcion
11247,3.7,Sin descripcion
11248,2.9,Sin descripcion
11249,5.7,Sin descripcion
11250,9.6,Sin descripcion
11251,2.2,Fragil
11252,3.9,Fragil
11253,7.5,Fragil
11254,7.3,Sin descripcion
11255,1.2,Fragil
11256,1.2,Sin descripcion
11257,4.1,Fragil
11258,2.9,Fragil
11259,8.9,Sin descripcion
11260,5.1,Sin descripcion
11261,7.5,Fragil
11262,1.0,Fragil
11263,5.4,Sin descripcion
11264,9.8,Sin descripcion
11265,9.4,Sin descripcion
11266,8.0,Sin descripcion
11267,3.8,Fragil
11268,6.4,Sin descripcion
11269,9.8,Sin descripcion
11270,4.0,Fragil
11271,5.7,Sin descripcion
11272,9.9,Sin descripcion
11273,1.0,Sin descripcion
11274,3.4,Fragil
11275,5.1,Sin descripcion
11276,9.8,Fragil
11277,6.7,Sin descripcion
11278,7.6,Sin descripcion
11279,10.0,Sin descripcion
11280,2.8,Fragil
11281,6.9,Fragil
11282,7.2,Fragil
11283,5.2,Fragil
11284,9.1,Sin descripcion
11285,10.0,Fragil
11286,1.2,Sin descripcion
11287,8.0,Sin descripcion
11288,4.8,Fragil
11289,10.0,Fragil
11290,2.6,Sin descripcion
11291,5.6,Fragil
11292,2.9,Fragil
11293,5.5,Sin descripcion
11294,7.8,Fragil
11295,5.8,Sin descripcion
11296,9.1,Fragil
11297,1.0,Fragil
11298,7.8,Sin descripcion
11299,3.4,Sin descripcion
11300,2.1,Fragil
11301,8.5,Sin descripcion
11302,5.3,Fragil
11303,4.7,Fragil
11304,4.1,Sin descripcion
11305,8.4,Fragil
11306,3.7,Sin descripcion
11307,1.9,Fragil
11308,5.7,Fragil
11309,9.4,Fragil
11310,10.0,Fragil
11311,6.3,Sin descripcion
11312,1.4,Fragil
11313,5.7,Sin descripcion
11314,8.5,Fragil
11315,5.0,Sin descripcion
11316,3.6,Sin descripcion
11317,7.9,Fragil
11318,5.6,Fragil
11319,8.3,Fragil
11320,6.1,Fragil
11321,1.1,Fragil
11322,2.3,Sin descripcion
11323,7.3,Fragil
11324,1.0,Sin descripcion
11325,10.2,Sin descripcion
11326,1.9,Fragil
11327,1.9,Fragil
11328,1.8,Sin descripcion
11329,8.2,Fragil
11330,8.4,Fragil
11331,8.3,Sin descripcion
11332,9.3,Sin descripcion
11333,10.7,Fragil
11334,8.8,Fragil
11335,9.6,Fragil
11336,4.5,Fragil
11337,8.2,Fragil
11338,10.7,Sin descripcion
11339,4.3,Fragil
11340,6.8,Sin descripcion
11341,10.7,Fragil
11342,10.0,Sin descripcion
11343,7.2,Sin descripcion
11344,2.3,Fragil
11345,9.9,Sin descripcion
11346,3.0,Sin descripcion
11347,6.7,Fragil
11348,5.8,Sin descripcion
11349,8.5,Fragil
11350,9.4,Sin descripcion
11351,4.8,Fragil
11352,9.8,Sin descripcion
11353,9.0,Fragil
11354,9.7,Sin descripcion
11355,2.0,Fragil
11356,4.3,Sin descripcion
11357,6.1,Sin descripcion
11358,7.2,Fragil
11359,9.2,Sin descripcion
11360,6.8,Sin descripcion
11361,7.2,Fragil
11362,3.4,Sin descripcion
11363,3.3,Sin descripcion
11364,8.3,Fragil
11365,10.1,Sin descripcion
11366,5.5,Sin descripcion
11367,1.1,Fragil
11368,2.8,Fragil
11369,1.0,Fragil
11370,4.0,Fragil
11371,7.8,Sin descripcion
11372,7.5,Fragil
11373,5.3,Sin descripcion
11374,1.1,Fragil
11375,5.3,Fragil
11376,4.1,Fragil
11377,5.2,Sin descripcion
11378,9.0,Fragil
11379,3.4,Sin descripcion
11380,6.7,Sin descripcion
11381,3.5,Fragil
11382,10.3,Sin descripcion
11383,8.8,Sin descripcion
11384,9.9,Sin descripcion
11385,3.5,Sin descripcion
11386,1.8,Sin descripcion
11387,10.0,Fragil
11388,5.8,Fragil
11389,3.2,Sin descripcion
11390,9.4,Fragil
11391,3.7,Sin descripcion
11392,3.2,Sin descripcion
11393,1.8,Fragil
11394,2.7,Fragil
11395,6.1,Fragil
11396,4.8,Sin descripcion
11397,4.0,Fragil
11398,3.0,Sin descripcion
11399,9.3,Sin descripcion
11400,3.7,Sin descripcion
11401,9.7,Fragil
11402,8.6,Fragil
11403,7.0,Fragil
11404,4.1,Fragil
11405,3.7,Sin descripcion
11406,6.6,Sin descripcion
11407,10.2,Sin descripcion
11408,8.9,Sin descripcion
11409,5.0,Fragil
11410,5.7,Sin descripcion
11411,10.1,Fragil
11412,2.3,Fragil
11413,8.8,Fragil
11414,7.8,Fragil
11415,4.7,Fragil
11416,4.9,Sin descripcion
11417,2.2,Sin descripcion
11418,2.0,Fragil
11419,2.3,Sin descripcion
11420,8.1,Sin descripcion
11421,10.6,Sin descripcion
11422,4.3,Sin descripcion
11423,1.9,Sin descripcion
11424,8.1,Sin descripcion
11425,9.0,Sin descripcion
11426,5.9,Fragil
11427,1.6,Sin descripcion
11428,8.0,Fragil
11429,6.7,Fragil
11430,7.9,Sin descripcion
11431,10.9,Sin descripcion
11432,9.6,Fragil
11433,4.6,Sin descripcion
11434,6.7,Sin descripcion
11435,4.7,Sin descripcion
11436,10.6,Sin descripcion
11437,5.7,Sin descripcion
11438,7.2,Fragil
11439,9.7,Fragil
11440,4.9,Fragil
11441,2.5,Fragil
11442,4.4,Fragil
11443,4.6,Sin descripcion
11444,10.3,Fragil
11445,6.1,Sin descripcion
11446,10.2,Sin descripcion
11447,2.3,Fragil
11448,9.0,Sin descripcion
11449,5.6,Fragil
11450,8.3,Fragil
11451,3.1,Fragil
11452,1.6,Sin descripcion
11453,3.5,Sin descripcion
11454,10.6,Fragil
11455,3.9,Fragil
11456,5.9,Fragil
11457,4.3,Sin descripcion
11458,6.5,Fragil
11459,5.7,Fragil
11460,6.4,Sin descripcion
11461,4.8,Fragil
11462,1.9,Fragil
11463,2.1,Sin descripcion
11464,9.2,Fragil
11465,7.6,Fragil
11466,3.2,Sin descripcion
11467,4.3,Sin descripcion
11468,6.7,Fragil
11469,7.6,Sin descripcion
11470,1.3,Sin descripcion
11471,3.2,Fragil
11472,9.0,Fragil
11473,5.7,Fragil
11474,4.1,Sin descripcion
11475,6.9,Sin descripcion
11476,2.9,Fragil
11477,4.8,Sin descripcion
11478,8.6,Sin descripcion
11479,1.6,Sin descripcion
11480,8.7,Fragil
11481,9.9,Fragil
11482,1.0,Sin descripcion
11483,10.8,Fragil
11484,3.6,Sin descripcion
11485,7.7,Sin descripcion
11486,5.7,Fragil
11487,10.9,Sin descripcion
11488,6.0,Sin descripcion
11489,2.0,Sin descripcion
11490,10.3,Fragil
11491,7.5,Sin descripcion
11492,5.9,Fragil
11493,8.6,Fragil
11494,1.4,Sin descripcion
11495,6.1,Sin descripcion
11496,10.9,Fragil
11497,4.1,Sin descripcion
11498,4.5,Fragil
11499,1.9,Fragil
11500,8.0,Sin descripcion
11501,4.3,Sin descripcion
11502,1.0,Sin descripcion
11503,1.9,Fragil
11504,8.0,Sin descripcion
11505,8.2,Fragil
11506,2.1,Sin descripcion
11507,3.0,Sin descripcion
11508,8.0,Sin descripcion
11509,1.8,Fragil
11510,3.8,Fragil
11511,1.2,Fragil
11512,8.8,Fragil
11513,1.5,Sin descripcion
11514,5.8,Sin descripcion
11515,3.1,Sin descripcion
11516,1.3,Fragil
11517,5.9,Sin descripcion
11518,1.5,Sin descripcion
11519,2.3,Fragil
11520,2.2,Sin descripcion
11521,6.7,Fragil
11522,1.9,Sin descripcion
11523,10.5,Sin descripcion
11524,8.2,Sin descripcion
11525,1.9,Sin descripcion
11526,3.5,Sin descripcion
11527,10.5,Fragil
11528,4.5,Sin descripcion
11529,1.7,Fragil
11530,4.5,Sin descripcion
11531,5.2,Sin descripcion
11532,2.3,Fragil
11533,9.6,Sin descripcion
11534,10.6,Sin descripcion
11535,7.0,Fragil
11536,4.2,Fragil
11537,4.5,Fragil
11538,3.2,Sin descripcion
11539,8.8,Sin descripcion
11540,10.1,Sin descripcion
11541,4.4,Fragil
11542,8.4,Fragil
11543,1.3,Fragil
11544,4.6,Fragil
11545,1.1,Sin descripcion
11546,5.0,Fragil
11547,6.3,Sin descripcion
11548,9.9,Sin descripcion
11549,6.6,Fragil
11550,5.8,Fragil
11551,9.2,Sin descripcion
11552,1.6,Sin descripcion
11553,3.7,Fragil
11554,7.6,Fragil
11555,4.6,Sin descripcion
11556,5.4,Fragil
11557,4.9,Fragil
11558,6.9,Fragil
11559,10.8,Fragil
11560,5.5,Sin descripcion
11561,9.2,Fragil
11562,10.3,Sin descripcion
11563,7.2,Fragil
11564,9.2,Fragil
11565,1.1,Fragil
11566,2.9,Sin descripcion
11567,3.8,Sin descripcion
11568,10.8,Fragil
11569,8.9,Fragil
11570,9.4,Fragil
11571,7.8,Fragil
11572,1.9,Fragil
11573,1.3,Sin descripcion
11574,4.8,Sin descripcion
11575,5.4,Fragil
11576,10.8,Sin descripcion
11577,6.8,Sin descripcion
11578,8.8,Sin descripcion
11579,10.6,Sin descripcion
11580,2.6,Sin descripcion
11581,10.0,Fragil
11582,8.2,Sin descripcion
11583,9.0,Fragil
11584,3.5,Fragil
11585,9.7,Fragil
11586,9.6,Fragil
11587,8.7,Fragil
11588,7.3,Sin descripcion
11589,1.8,Fragil
11590,7.5,Fragil
11591,3.4,Fragil
11592,3.9,Fragil
11593,8.3,Fragil
11594,2.7,Fragil
11595,5.2,Sin descripcion
11596,6.9,Fragil
11597,10.0,Sin descripcion
11598,3.5,Fragil
11599,5.2,Fragil
11600,9.2,Fragil
11601,10.8,Fragil
11602,8.3,Sin descripcion
11603,9.8,Fragil
11604,9.6,Sin descripcion
11605,5.1,Fragil
11606,1.1,Sin descripcion
11607,3.3,Sin descripcion
11608,3.5,Fragil
11609,5.6,Sin descripcion
11610,4.8,Sin descripcion
11611,1.4,Fragil
11612,6.8,Fragil
11613,2.0,Sin descripcion
11614,5.6,Fragil
11615,5.9,Fragil
11616,4.7,Sin descripcion
11617,5.4,Fragil
11618,9.6,Fragil
11619,2.6,Sin descripcion
11620,3.2,Sin descripcion
11621,7.3,Fragil
11622,7.2,Fragil
11623,7.3,Sin descripcion
11624,5.4,Sin descripcion
11625,4.0,Fragil
11626,10.0,Sin descripcion
11627,1.3,Fragil
11628,10.5,Sin descripcion
11629,8.8,Sin descripcion
11630,2.2,Fragil
11631,5.8,Fragil
11632,3.0,Fragil
11633,8.9,Fragil
11634,10.8,Sin descripcion
11635,6.0,Fragil
11636,4.9,Sin descripcion
11637,2.9,Fragil
11638,10.4,Fragil
11639,3.3,Fragil
11640,3.3,Fragil
11641,2.5,Fragil
11642,6.2,Fragil
11643,6.3,Sin descripcion
11644,4.9,Sin descripcion
11645,6.1,Sin descripcion
11646,8.0,Sin descripcion
11647,5.0,Fragil
11648,3.2,Sin descripcion
11649,6.6,Fragil
11650,6.1,Sin descripcion
11651,9.2,Fragil
11652,5.9,Fragil
11653,5.3,Fragil
11654,2.7,Sin descripcion
11655,2.0,Fragil
11656,3.0,Sin descripcion
11657,3.4,Fragil
11658,9.5,Sin descripcion
11659,8.6,Sin descripcion
11660,8.6,Fragil
11661,5.0,Sin descripcion
11662,2.6,Fragil
11663,10.6,Fragil
11664,8.4,Sin descripcion
11665,1.7,Sin descripcion
11666,3.8,Fragil
11667,9.0,Fragil
11668,4.3,Fragil
11669,10.6,Sin descripcion
11670,9.2,Fragil
11671,2.4,Fragil
11672,8.3,Sin descripcion
11673,3.3,Fragil
11674,5.5,Fragil
11675,4.2,Sin descripcion
11676,10.7,Fragil
11677,7.0,Sin descripcion
11678,4.2,Fragil
11679,7.2,Fragil
11680,5.4,Fragil
11681,1.8,Fragil
11682,3.5,Sin descripcion
11683,3.8,Sin descripcion
11684,5.5,Fragil
11685,10.4,Sin descripcion
11686,4.5,Fragil
11687,9.4,Sin descripcion
11688,9.0,Fragil
11689,10.6,Fragil
11690,10.4,Fragil
11691,4.9,Fragil
11692,5.7,Sin descripcion
11693,1.6,Fragil
11694,3.3,Sin descripcion
11695,6.0,Sin descripcion
11696,7.2,Fragil
11697,6.7,Sin descripcion
11698,10.7,Sin descripcion
11699,9.5,Fragil
11700,2.4,Fragil
11701,7.6,Sin descripcion
11702,6.8,Fragil
11703,4.4,Fragil
11704,10.4,Sin descripcion
11705,4.5,Fragil
11706,10.7,Fragil
11707,5.7,Fragil
11708,1.6,Fragil
11709,8.0,Sin descripcion
11710,1.6,Fragil
11711,6.2,Fragil
11712,8.6,Sin descripcion
11713,3.3,Sin descripcion
11714,8.9,Fragil
11715,4.2,Fragil
11716,3.7,Sin descripcion
11717,2.3,Sin descripcion
11718,7.2,Fragil
11719,2.4,Fragil
11720,1.6,Sin descripcion
11721,3.1,Fragil
11722,8.6,Fragil
11723,7.6,Fragil
11724,3.3,Fragil
11725,7.9,Sin descripcion
11726,1.2,Sin descripcion
11727,5.4,Sin descripcion
11728,5.4,Fragil
11729,7.1,Sin descripcion
11730,7.2,Fragil
11731,1.0,Fragil
11732,3.8,Fragil
11733,10.2,Sin descripcion
11734,10.4,Sin descripcion
11735,4.2,Fragil
11736,6.7,Sin descripcion
11737,7.1,Sin descripcion
11738,7.4,Sin descripcion
11739,8.1,Sin descripcion
11740,9.9,Fragil
11741,3.7,Fragil
11742,4.8,Sin descripcion
11743,2.2,Sin descripcion
11744,10.1,Fragil
11745,1.4,Fragil
11746,3.3,Fragil
11747,1.0,Fragil
11748,6.7,Fragil
11749,10.1,Sin descripcion
11750,7.4,Sin descripcion
11751,8.7,Sin descripcion
11752,5.1,Sin descripcion
11753,4.5,Sin descripcion
11754,3.4,Sin descripcion
11755,6.0,Sin descripcion
11756,5.7,Fragil
11757,1.6,Sin descripcion
11758,6.8,Fragil
11759,10.1,Sin descripcion
11760,3.3,Fragil
11761,4.1,Sin descripcion
11762,2.1,Sin descripcion
11763,5.4,Fragil
11764,3.1,Fragil
11765,8.0,Sin descripcion
11766,6.0,Fragil
11767,8.5,Sin descripcion
11768,3.9,Fragil
11769,8.5,Fragil
11770,7.5,Sin descripcion
11771,1.4,Sin descripcion
11772,2.2,Sin descripcion
11773,1.3,Sin descripcion
11774,6.7,Fragil
11775,6.3,Fragil
11776,6.7,Sin descripcion
11777,10.0,Fragil
11778,1.5,Fragil
11779,5.4,Fragil
11780,6.4,Sin descripcion
11781,8.0,Fragil
11782,5.5,Sin descripcion
11783,1.8,Sin descripcion
11784,10.5,Fragil
11785,9.9,Fragil
11786,8.7,Sin descripcion
11787,3.9,Fragil
11788,4.5,Fragil
11789,8.9,Sin descripcion
11790,7.2,Fragil
11791,5.7,Sin descripcion
11792,3.7,Fragil
11793,10.5,Sin descripcion
11794,1.3,Sin descripcion
11795,6.9,Fragil
11796,7.3,Fragil
11797,3.7,Sin descripcion
11798,8.2,Sin descripcion
11799,2.2,Sin descripcion
11800,5.7,Sin descripcion
11801,3.4,Sin descripcion
11802,10.8,Sin descripcion
11803,1.6,Fragil
11804,3.7,Fragil
11805,1.8,Sin descripcion
11806,9.4,Sin descripcion
11807,1.9,Sin descripcion
11808,4.6,Fragil
11809,5.2,Sin descripcion
11810,3.3,Fragil
11811,10.3,Fragil
11812,4.3,Fragil
11813,9.5,Fragil
11814,4.3,Sin descripcion
11815,9.8,Fragil
11816,8.9,Fragil
11817,10.2,Sin descripcion
11818,10.1,Sin descripcion
11819,4.2,Sin descripcion
11820,1.6,Sin descripcion
11821,6.4,Fragil
11822,7.2,Fragil
11823,10.1,Fragil
11824,10.8,Fragil
11825,2.9,Fragil
11826,4.0,Fragil
11827,8.9,Sin descripcion
11828,2.0,Fragil
11829,1.1,Fragil
11830,3.4,Fragil
11831,5.2,Sin descripcion
11832,9.7,Fragil
11833,1.1,Sin descripcion
11834,7.6,Sin descripcion
11835,4.6,Fragil
11836,8.0,Sin descripcion
11837,9.1,Sin descripcion
11838,2.3,Sin descripcion
11839,5.7,Fragil
11840,4.6,Sin descripcion
11841,3.9,Sin descripcion
11842,10.6,Fragil
11843,2.2,Sin descripcion
11844,4.9,Fragil
11845,9.9,Fragil
11846,5.5,Fragil
11847,10.5,Sin descripcion
11848,2.6,Sin descripcion
11849,1.0,Sin descripcion
11850,10.8,Fragil
11851,8.1,Fragil
11852,9.6,Sin descripcion
11853,9.2,Fragil
11854,2.6,Fragil
11855,10.6,Fragil
11856,4.4,Sin descripcion
11857,1.5,Sin descripcion
11858,6.1,Fragil
11859,1.7,Fragil
11860,8.3,Fragil
11861,2.6,Sin descripcion
11862,8.5,Fragil
11863,1.7,Sin descripcion
11864,3.0,Fragil
11865,2.2,Sin descripcion
11866,6.5,Fragil
11867,3.3,Sin descripcion
11868,7.4,Fragil
11869,10.6,Sin descripcion
11870,1.1,Fragil
11871,2.3,Fragil
11872,2.1,Fragil
11873,9.8,Sin descripcion
11874,1.7,Sin descripcion
11875,10.6,Sin descripcion
11876,2.3,Sin descripcion
11877,1.5,Sin descripcion
11878,6.4,Sin descripcion
11879,6.4,Sin descripcion
11880,10.3,Sin descripcion
11881,8.6,Sin descripcion
11882,2.5,Sin descripcion
11883,10.6,Sin descripcion
11884,6.6,Fragil
11885,8.3,Fragil
11886,2.6,Sin descripcion
11887,7.5,Sin descripcion
11888,6.0,Fragil
11889,6.8,Sin descripcion
11890,3.0,Fragil
11891,2.7,Fragil
11892,6.0,Sin descripcion
11893,1.8,Fragil
11894,5.7,Fragil
11895,4.2,Sin descripcion
11896,5.0,Sin descripcion
11897,6.9,Fragil
11898,1.4,Sin descripcion
11899,2.6,Sin descripcion
11900,7.5,Fragil
11901,2.3,Sin descripcion
11902,2.4,Fragil
11903,5.5,Fragil
11904,8.4,Fragil
11905,9.1,Sin descripcion
11906,8.7,Sin descripcion
11907,1.0,Sin descripcion
11908,1.7,Sin descripcion
11909,9.4,Fragil
11910,3.6,Fragil
11911,8.2,Fragil
11912,4.8,Fragil
11913,7.7,Fragil
11914,5.8,Sin descripcion
11915,3.1,Sin descripcion
11916,10.6,Fragil
11917,2.2,Fragil
11918,8.0,Fragil
11919,5.7,Sin descripcion
11920,10.9,Sin descripcion
11921,8.3,Sin descripcion
11922,3.4,Fragil
11923,5.5,Sin descripcion
11924,2.4,Sin descripcion
11925,6.3,Sin descripcion
11926,10.1,Fragil
11927,2.0,Fragil
11928,6.5,Sin descripcion
11929,2.5,Sin descripcion
11930,9.3,Fragil
11931,10.6,Sin descripcion
