id,nombre,precio,numero_cajas,tipo,tamaño,color,descripcion,dimensiones,material,carga,frecuencia,potencia,tension
2278,GRÖNLID,2552000,2,living,,,,2x9x8,Plastico,22,,,
1424,BRORINGE,76000,4,living,,,,6x5x5,Plastico,47,,,
1570,NORDVIKEN / LEIFARNE,2532000,3,living,,,,10x7x5,Plastico,23,,,
1577,VÄSTANBY/VÄSTANÅ / LEIFARNE,1676000,3,living,,,,5x7x2,Reciclado,20,,,
303,IVAR,276000,2,dormitorio,Pequeño,Violeta,Sin descripcion,,,,,,
3626,PLATSA,401600,3,dormitorio,Mediano,Verde,Uno de los productos mas vendidos,,,,,,
375,MORLIDEN,160000,5,dormitorio,Pequeño,Violeta,Uno de los productos mas vendidos,,,,,,
194,VALLENTUNA,4624000,1,dormitorio,Mediano,Amarillo,Uno de los productos mas vendidos,,,,,,
1461,EKEDALEN / EKEDALEN,1312000,4,living,,,,1x7x2,Reciclado,24,,,
254,STUVA / FRITIDS,796000,5,dormitorio,Grande,Azul,Sin descripcion,,,,,,
517,EKET,12000,5,dormitorio,Grande,Rojo,Sin descripcion,,,,,,
3214,EKEDALEN / HENRIKSDAL,3652000,3,living,,,,7x4x10,Madera,35,,,
187,PLATSA,1768000,3,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
966,BESTÅ,48000,5,living,,,,5x6x3,Madera,14,,,
3707,Foco LED PAR38,19990,5,iluminacion,,Blanco cálido,Bajo consumo,,,,60,18,220
1061,SULARP,36400,2,living,,,,4x7x5,Madera,31,,,
436,BAGGANÄS,21600,1,dormitorio,Pequeño,Violeta,Sin descripcion,,,,,,
1538,EKEDALEN / ODGER,1580000,3,living,,,,4x10x10,Madera,27,,,
2654,HEMNES,396000,1,living,,,,5x1x1,Madera,26,,,
1716,NORDLI,112000,2,dormitorio,Pequeño,Violeta,Sin descripcion,,,,,,
3491,BUSUNGE,516000,3,dormitorio,Mediano,Rojo,Sin descripcion,,,,,,
382,HYLLIS,9600,3,dormitorio,Mediano,Rojo,Uno de los productos mas vendidos,,,,,,
344,VITTSJÖ,556000,3,dormitorio,Grande,Rojo,Sin descripcion,,,,,,
1800,LANGUR,28000,2,dormitorio,Pequeño,Verde,Sin descripcion,,,,,,
43,STENSELE,440000,4,living,,,,6x8x5,Plastico,27,,,
593,ORRNÄS,13600,1,dormitorio,Mediano,Azul,Sin descripcion,,,,,,
3167,NORRÅKER / NORRARYD,1012800,4,living,,,,3x10x4,Reciclado,35,,,
516,LAPPVIKEN,30800,4,dormitorio,Pequeño,Violeta,Uno de los productos mas vendidos,,,,,,
1131,FANBYN,236000,2,living,,,,3x5x7,Organico,3,,,
3182,INGATORP / SAKARIAS,3220000,4,living,,,,2x7x6,Organico,39,,,
1635,TYSSEDAL,756000,3,dormitorio,Pequeño,Verde,Sin descripcion,,,,,,
2161,HÅLLÖ,60000,1,living,,,,8x6x3,Madera,39,,,
2811,VEJMON,276000,1,living,,,,1x8x4,Organico,6,,,
3296,PLATSA,284000,2,living,,,,8x2x10,Plastico,46,,,
3679,PLATSA,1284800,5,dormitorio,Grande,Azul,Uno de los productos mas vendidos,,,,,,
1356,BORTBERG,39200,4,living,,,,8x8x10,Madera,23,,,
3200,LISABO / SVENBERTIL,1180000,3,living,,,,5x2x8,Plastico,34,,,
244,GONATT,876000,1,dormitorio,Mediano,Violeta,Sin descripcion,,,,,,
2180,LISTERBY,396000,3,living,,,,9x4x7,Reciclado,25,,,
1190,GUNDE,24000,1,living,,,,5x1x10,Reciclado,50,,,
1305,JUSTINA,15200,2,living,,,,5x7x9,Plastico,50,,,
1671,NORDLI,192000,3,dormitorio,Pequeño,Violeta,Uno de los productos mas vendidos,,,,,,
3158,HILVER / GODVIN,356000,4,living,,,,4x9x2,Plastico,41,,,
3325,HAVSTA,1352000,2,living,,,,7x9x5,Reciclado,32,,,
897,EKET,156000,3,living,,,,8x1x10,Madera,41,,,
1003,BESTÅ,60000,5,living,,,,7x9x6,Organico,33,,,
2181,LIATORP,1076000,1,living,,,,6x4x8,Organico,16,,,
1415,LIDHULT,2000000,3,living,,,,9x3x10,Reciclado,15,,,
203,SULTAN,40000,1,dormitorio,Pequeño,Amarillo,Sin descripcion,,,,,,
1417,INGATORP / HENRIKSDAL,2100000,4,living,,,,9x7x8,Organico,18,,,
1093,HANVIKEN,40000,1,living,,,,2x9x1,Reciclado,24,,,
3684,ELVARLI,996000,4,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
3561,PAX,2577600,3,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
703,SINDVIK,120000,4,dormitorio,Pequeño,Verde,Uno de los productos mas vendidos,,,,,,
1325,EKEDALEN,180000,1,living,,,,7x9x2,Plastico,32,,,
2930,YPPERLIG,220000,5,living,,,,8x9x6,Reciclado,8,,,
294,BESTÅ,20000,5,dormitorio,Pequeño,Violeta,Uno de los productos mas vendidos,,,,,,
1098,STENSELE,360000,1,living,,,,10x8x5,Madera,10,,,
1144,STRANDMON,396000,3,living,,,,1x4x8,Madera,13,,,
922,HAVSTA,1240000,3,living,,,,1x7x2,Madera,49,,,
2083,SOLLERÖN,3910400,3,living,,,,5x7x5,Organico,29,,,
2049,SJÄLLAND,1756800,3,living,,,,1x6x2,Reciclado,28,,,
395,EKET,36000,3,dormitorio,Grande,Amarillo,Uno de los productos mas vendidos,,,,,,
1489,BERNHARD,596000,3,living,,,,4x6x1,Madera,21,,,
2519,LIDHULT,280000,5,living,,,,3x6x8,Madera,5,,,
188,SVÄRTA,940000,1,dormitorio,Grande,Amarillo,Uno de los productos mas vendidos,,,,,,
915,BESTÅ,740000,3,living,,,,7x4x8,Madera,45,,,
1077,BESTÅ,712000,1,living,,,,4x6x6,Plastico,43,,,
627,BROR,396000,2,dormitorio,Pequeño,Amarillo,Uno de los productos mas vendidos,,,,,,
649,ALGOT,256800,1,dormitorio,Grande,Violeta,Uno de los productos mas vendidos,,,,,,
1513,VANGSTA / TEODORES,740000,4,living,,,,2x1x3,Plastico,50,,,
2580,GRÖNLID,1680000,2,living,,,,6x1x3,Organico,13,,,
2969,EKEDALEN / ODGER,1580000,4,living,,,,6x7x3,Madera,4,,,
826,BRIMNES,356000,4,living,,,,7x8x4,Plastico,13,,,
811,LOMMARP,892800,1,living,,,,3x7x8,Organico,39,,,
2282,STOCKHOLM,5344000,2,living,,,,9x4x10,Organico,2,,,
228,BRATTVÅG,40000,1,dormitorio,Mediano,Rojo,Sin descripcion,,,,,,
2424,GRÖNLID,396000,1,living,,,,7x9x2,Madera,37,,,
2105,DUVHOLMEN,39200,2,living,,,,5x10x2,Reciclado,22,,,
3619,ELVARLI,619200,4,dormitorio,Mediano,Rojo,Sin descripcion,,,,,,
1371,HENRIKSDAL,56000,4,living,,,,9x3x6,Organico,20,,,
2154,DUVHOLMEN,60000,3,living,,,,10x9x5,Organico,22,,,
3571,PAX,2572000,3,dormitorio,Mediano,Amarillo,Uno de los productos mas vendidos,,,,,,
142,SONGESAND,996000,1,dormitorio,Mediano,Verde,Sin descripcion,,,,,,
1036,HACKÅS,40000,1,living,,,,2x9x3,Madera,12,,,
2647,VITTSJÖ,103200,2,living,,,,2x2x10,Organico,5,,,
2471,NORSBORG,720000,2,living,,,,10x7x4,Plastico,38,,,
1366,EKEDALEN / EKEDALEN,1876000,5,living,,,,9x1x10,Reciclado,43,,,
566,BROR,76000,5,dormitorio,Grande,Azul,Sin descripcion,,,,,,
2937,BEKANT,831200,4,living,,,,4x10x9,Reciclado,39,,,
412,EKET,79200,4,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
117,VIMLE,1120000,5,dormitorio,Pequeño,Violeta,Sin descripcion,,,,,,
1169,STIG,55200,4,living,,,,7x9x5,Organico,25,,,
2994,YPPERLIG,532000,4,living,,,,6x3x3,Madera,10,,,
2040,TOSTERÖ,82400,3,living,,,,1x2x5,Madera,24,,,
1141,ÖRFJÄLL,156000,5,living,,,,6x7x8,Reciclado,18,,,
3051,VÄSTANBY,1052000,4,living,,,,4x1x7,Organico,50,,,
2331,EKTORP,100000,2,living,,,,10x1x4,Organico,3,,,
458,BESTÅ / EKET,1262400,3,dormitorio,Pequeño,Rojo,Sin descripcion,,,,,,
2818,GAMLARED / LERHAMN,548000,3,living,,,,4x10x7,Plastico,38,,,
705,KALLVIKEN,136000,4,dormitorio,Grande,Azul,Uno de los productos mas vendidos,,,,,,
3134,LERHAMN,783200,3,living,,,,5x5x9,Madera,34,,,
1551,POÄNG,796000,4,living,,,,2x10x10,Plastico,47,,,
1384,SAKARIAS,76000,1,living,,,,4x7x9,Organico,13,,,
3660,ELVARLI,1659200,3,dormitorio,Grande,Amarillo,Uno de los productos mas vendidos,,,,,,
1468,TORSBY / LEIFARNE,1340000,4,living,,,,10x10x2,Madera,47,,,
3070,MÖRBYLÅNGA / TOSSBERG,4372000,3,living,,,,4x3x5,Madera,33,,,
974,LIXHULT,158400,4,living,,,,6x7x7,Reciclado,43,,,
367,EKET,277600,5,dormitorio,Mediano,Verde,Uno de los productos mas vendidos,,,,,,
2816,GAMLARED,316000,2,living,,,,7x7x5,Reciclado,9,,,
3389,BESTÅ,20000,5,living,,,,10x9x9,Reciclado,20,,,
2813,INGATORP / INGOLF,2092000,3,living,,,,3x8x7,Organico,2,,,
1929,TROFAST,12000,5,dormitorio,Pequeño,Violeta,Uno de los productos mas vendidos,,,,,,
1496,TINGBY / LEIFARNE,1732000,1,living,,,,5x2x10,Madera,22,,,
1434,NORDVIKEN,220000,3,living,,,,9x3x5,Plastico,12,,,
1082,TIMMERVIKEN,48000,5,living,,,,4x2x10,Reciclado,15,,,
3627,PAX,2715200,1,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
457,BESTÅ,924000,2,dormitorio,Pequeño,Amarillo,Uno de los productos mas vendidos,,,,,,
2615,GRÖNLID,1520000,5,living,,,,10x6x6,Reciclado,19,,,
3004,INGATORP / INGATORP,2180000,5,living,,,,10x9x1,Madera,2,,,
755,IVAR,1396000,5,dormitorio,Pequeño,Amarillo,Sin descripcion,,,,,,
15,TOMMARYD,556000,2,living,,,,7x1x9,Organico,18,,,
2691,VITTSJÖ,443200,3,living,,,,5x3x5,Organico,37,,,
3265,HÖGSMA,39200,5,living,,,,9x4x9,Organico,10,,,
1178,MARIUS,20000,3,living,,,,10x1x2,Organico,4,,,
1469,NORRÅKER / NORRÅKER,1108000,1,living,,,,2x2x10,Reciclado,11,,,
3673,ELVARLI,1540800,2,dormitorio,Pequeño,Verde,Sin descripcion,,,,,,
2569,VIMLE,548000,1,living,,,,1x3x4,Organico,15,,,
1472,NORRÅKER / NORRARYD,1012800,2,living,,,,8x10x2,Reciclado,21,,,
1052,BERGHALLA,17600,4,living,,,,9x8x8,Plastico,13,,,
842,BILLY / OXBERG,732000,3,living,,,,10x3x6,Reciclado,11,,,
1389,FLISAT,71200,1,living,,,,7x8x10,Madera,36,,,
189,NYHAMN,1156000,1,dormitorio,Mediano,Azul,Sin descripcion,,,,,,
1559,GRÖNLID,1760000,5,living,,,,1x3x1,Plastico,27,,,
3099,BEKANT,580000,4,living,,,,10x3x8,Madera,41,,,
1049,LIXHULT,195200,1,living,,,,5x1x8,Reciclado,9,,,
434,BESTÅ,12000,2,dormitorio,Pequeño,Rojo,Sin descripcion,,,,,,
3413,BERGHALLA,17600,5,living,,,,9x7x9,Organico,17,,,
1121,MELLTORP / ADDE,143200,1,living,,,,10x6x4,Organico,41,,,
3479,PAX,848000,2,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
2087,KUNGSHOLMEN,1334400,3,living,,,,9x7x6,Organico,50,,,
3429,PLATSA,1886400,2,living,,,,4x9x7,Reciclado,43,,,
2986,MELLTORP / JANINGE,879200,4,living,,,,3x3x5,Plastico,31,,,
443,IVAR,39200,4,dormitorio,Grande,Violeta,Sin descripcion,,,,,,
3329,PLATSA,754800,5,living,,,,1x2x7,Plastico,34,,,
2391,DELAKTIG,2160000,4,living,,,,2x1x1,Madera,13,,,
1016,LIXHULT,554400,5,living,,,,7x9x10,Organico,31,,,
54,NEIDEN,79200,4,dormitorio,Mediano,Amarillo,Sin descripcion,,,,,,
1139,MOLTE,55200,2,living,,,,5x3x4,Reciclado,29,,,
2428,STOCKSUND,240000,2,living,,,,8x7x1,Organico,34,,,
1445,NISSE,79200,2,living,,,,8x1x5,Reciclado,34,,,
2667,MELLTORP,79200,3,living,,,,2x2x2,Plastico,33,,,
3362,KALLVIKEN,76000,1,living,,,,5x6x10,Organico,14,,,
3403,HACKÅS,13600,2,living,,,,4x4x10,Reciclado,18,,,
3076,LINNMON / KRILLE,212000,2,living,,,,5x4x3,Reciclado,5,,,
595,BILLY / OXBERG,1184000,1,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
477,IVAR,816000,3,dormitorio,Pequeño,Amarillo,Uno de los productos mas vendidos,,,,,,
863,LIXHULT,142400,2,living,,,,7x8x3,Organico,23,,,
1581,EKEDALEN / ODGER,1580000,3,living,,,,6x3x2,Madera,48,,,
1682,NORDLI,256000,2,dormitorio,Mediano,Violeta,Sin descripcion,,,,,,
2390,VALLENTUNA,240000,4,living,,,,5x6x7,Madera,44,,,
1542,ERNFRID,116000,4,living,,,,3x2x3,Reciclado,13,,,
1264,BUSSAN,420000,5,living,,,,2x9x8,Reciclado,40,,,
2362,GRÖNLID,76000,4,living,,,,7x1x2,Plastico,28,,,
3358,LAXVIKEN,140000,2,living,,,,5x8x7,Organico,41,,,
575,BESTÅ,1296000,1,dormitorio,Pequeño,Violeta,Uno de los productos mas vendidos,,,,,,
1477,MÖRBYLÅNGA / BERNHARD,4220000,2,living,,,,5x6x5,Plastico,16,,,
1450,HENRIKSDAL,56000,4,living,,,,1x3x5,Reciclado,3,,,
732,GLASSVIK,156000,1,dormitorio,Grande,Violeta,Uno de los productos mas vendidos,,,,,,
2133,MAMMUT,119200,3,living,,,,10x8x3,Madera,33,,,
302,BILLY / OXBERG,308000,3,dormitorio,Grande,Azul,Uno de los productos mas vendidos,,,,,,
1466,LISABO / RÖNNINGE,1660000,3,living,,,,2x7x8,Madera,12,,,
424,OBSERVATÖR,4000,5,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
2109,SJÄLLAND,1424000,4,living,,,,7x6x5,Reciclado,46,,,
16,HENRIKSDAL,316000,2,living,,,,7x10x5,Organico,4,,,
355,ALGOT,14400,5,dormitorio,Mediano,Amarillo,Uno de los productos mas vendidos,,,,,,
527,OXBERG,160000,2,dormitorio,Pequeño,Azul,Uno de los productos mas vendidos,,,,,,
787,VITTSJÖ,828000,2,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
3179,VÄSTANBY/VÄSTANÅ / BERNHARD,3436000,4,living,,,,6x9x9,Organico,9,,,
2253,NORSBORG,1328000,4,living,,,,10x2x9,Reciclado,19,,,
1446,MELLTORP / TEODORES,399200,3,living,,,,5x6x1,Organico,9,,,
1836,TROFAST,156000,3,dormitorio,Pequeño,Verde,Uno de los productos mas vendidos,,,,,,
1023,HAVSTA,1116000,3,living,,,,1x6x6,Madera,49,,,
2588,GRÖNLID,5920000,3,living,,,,10x5x3,Plastico,40,,,
397,BILLY / OXBERG,404000,2,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
1562,NORDVIKEN / LEIFARNE,1820000,1,living,,,,1x1x10,Reciclado,24,,,
82,SANDVIKA,236000,3,dormitorio,Grande,Verde,Uno de los productos mas vendidos,,,,,,
602,EKET,1464000,3,dormitorio,Mediano,Verde,Uno de los productos mas vendidos,,,,,,
1626,HEMNES,300000,3,dormitorio,Pequeño,Verde,Uno de los productos mas vendidos,,,,,,
617,BILLSBRO,15200,4,dormitorio,Pequeño,Azul,Sin descripcion,,,,,,
3199,EKEDALEN / HENRIKSDAL,2212000,2,living,,,,4x10x1,Plastico,15,,,
2535,LIDHULT,1856000,2,living,,,,9x6x5,Plastico,4,,,
715,ALGOT,163200,5,dormitorio,Grande,Violeta,Sin descripcion,,,,,,
884,BESTÅ,20000,2,living,,,,10x2x6,Reciclado,40,,,
3001,EKEDALEN,796000,3,living,,,,3x8x6,Organico,2,,,
2932,SVALNÄS,1472000,2,living,,,,2x9x5,Plastico,6,,,
2449,VIMLE,80000,3,living,,,,5x4x7,Madera,20,,,
279,KALLAX,156000,3,dormitorio,Grande,Azul,Uno de los productos mas vendidos,,,,,,
1841,INGOLF,176000,5,dormitorio,Grande,Violeta,Sin descripcion,,,,,,
163,LÖVA,44000,1,dormitorio,Grande,Azul,Sin descripcion,,,,,,
2126,HÅLLÖ,119200,3,living,,,,1x1x10,Madera,9,,,
1007,RIKSVIKEN,180000,2,living,,,,2x6x2,Reciclado,9,,,
622,LAPPVIKEN,36000,2,dormitorio,Pequeño,Azul,Uno de los productos mas vendidos,,,,,,
1619,NIKKEBY,276000,1,dormitorio,Pequeño,Violeta,Uno de los productos mas vendidos,,,,,,
1346,HENRIKSDAL,236000,2,living,,,,8x3x2,Plastico,16,,,
3288,VITTSJÖ,556000,5,living,,,,6x2x7,Plastico,45,,,
1374,BRORINGE,76000,4,living,,,,7x7x9,Madera,13,,,
1928,BUSUNGE,316000,1,dormitorio,Grande,Azul,Sin descripcion,,,,,,
87,BJÖRKSNÄS,1632000,1,dormitorio,Grande,Verde,Sin descripcion,,,,,,
1055,HÄLLAN,40000,1,living,,,,3x4x8,Reciclado,36,,,
1795,BUSUNGE,516000,4,dormitorio,Pequeño,Rojo,Sin descripcion,,,,,,
60,SAGSTUA,436000,1,dormitorio,Mediano,Rojo,Sin descripcion,,,,,,
1850,YPPERLIG,220000,5,dormitorio,Mediano,Rojo,Sin descripcion,,,,,,
1150,STOCKSUND,796000,3,living,,,,8x3x1,Organico,35,,,
14,EKEDALEN,276000,5,living,,,,10x10x6,Madera,50,,,
2592,NORSBORG,976000,4,living,,,,3x7x3,Plastico,38,,,
1118,YNGVAR,380000,2,living,,,,7x1x4,Madera,32,,,
663,ÖSTERNÄS,56000,3,dormitorio,Grande,Azul,Sin descripcion,,,,,,
3055,EKEDALEN,796000,4,living,,,,8x9x10,Reciclado,24,,,
3193,NORRÅKER / RÖNNINGE,868000,1,living,,,,10x7x1,Plastico,33,,,
2369,VALLENTUNA,128000,2,living,,,,3x2x7,Reciclado,8,,,
1518,LANGUR,276000,3,living,,,,3x8x6,Reciclado,23,,,
1969,FALHOLMEN,124000,2,living,,,,5x2x10,Organico,28,,,
938,BESTÅ,108000,5,living,,,,6x5x2,Plastico,20,,,
2781,LJUV,276000,1,living,,,,6x3x3,Reciclado,45,,,
75,MALM,356000,5,dormitorio,Mediano,Violeta,Sin descripcion,,,,,,
567,BROR,684000,5,dormitorio,Pequeño,Violeta,Sin descripcion,,,,,,
3717,Foco LED AR111,21990,5,iluminacion,,Blanco cálido,Sin descripcion,,,,60,12,220
3253,IKEA PS 2017,277200,5,living,,,,9x4x3,Madera,32,,,
898,BESTÅ,20000,3,living,,,,5x8x1,Organico,25,,,
671,KALLAX,716000,5,dormitorio,Grande,Rojo,Uno de los productos mas vendidos,,,,,,
594,JONAXEL,56000,5,dormitorio,Pequeño,Amarillo,Sin descripcion,,,,,,
316,BILLY / OXBERG,272000,1,dormitorio,Pequeño,Verde,Uno de los productos mas vendidos,,,,,,
1898,TROFAST,316000,2,dormitorio,Pequeño,Verde,Sin descripcion,,,,,,
1582,EKEDALEN / ODGER,1580000,3,living,,,,6x6x3,Plastico,41,,,
1548,INGATORP / SAKARIAS,3220000,1,living,,,,1x2x3,Madera,44,,,
40,BERNHARD,596000,4,living,,,,8x7x10,Reciclado,46,,,
1367,GAMLARED / LERHAMN,548000,1,living,,,,4x8x1,Reciclado,6,,,
2677,SMÅGÖRA,76000,2,living,,,,6x7x8,Plastico,46,,,
485,ALGOT,216960,5,dormitorio,Mediano,Rojo,Uno de los productos mas vendidos,,,,,,
1553,EKEDALEN / EKEDALEN,996000,3,living,,,,7x2x5,Plastico,42,,,
3330,EDVALLA,20000,4,living,,,,3x4x3,Plastico,10,,,
137,PLATSA,2671200,1,dormitorio,Mediano,Amarillo,Uno de los productos mas vendidos,,,,,,
657,OXBERG,80000,3,dormitorio,Mediano,Amarillo,Uno de los productos mas vendidos,,,,,,
2530,VIMLE,348000,2,living,,,,2x8x8,Plastico,6,,,
2204,KIVIK,1356000,4,living,,,,7x6x3,Reciclado,38,,,
3374,BILLSBRO,60000,3,living,,,,2x9x2,Reciclado,48,,,
3161,NORRÅKER / NORRÅKER,1012800,3,living,,,,6x9x3,Organico,26,,,
722,STALLARP,36000,3,dormitorio,Grande,Azul,Uno de los productos mas vendidos,,,,,,
3314,BESTÅ,3408000,2,living,,,,1x9x2,Madera,45,,,
3476,PAX,2216000,4,dormitorio,Pequeño,Azul,Uno de los productos mas vendidos,,,,,,
2281,GRÖNLID,596000,4,living,,,,7x7x7,Reciclado,7,,,
628,BILLY,80000,1,dormitorio,Grande,Rojo,Uno de los productos mas vendidos,,,,,,
3435,HANVIKEN,80000,1,living,,,,9x9x2,Organico,8,,,
3504,PLATSA,1764400,5,dormitorio,Grande,Azul,Sin descripcion,,,,,,
3383,BESTÅ,920000,3,living,,,,10x3x3,Reciclado,1,,,
428,BILLY / OXBERG,1004000,3,dormitorio,Pequeño,Violeta,Sin descripcion,,,,,,
3544,PAX,1008000,1,dormitorio,Grande,Amarillo,Sin descripcion,,,,,,
3390,BAGGANÄS,28000,3,living,,,,2x2x4,Plastico,36,,,
1623,HEMNES,516000,5,dormitorio,Grande,Amarillo,Sin descripcion,,,,,,
74,MALM,536000,1,dormitorio,Grande,Amarillo,Uno de los productos mas vendidos,,,,,,
2124,KUNGSHOLMEN,460000,2,living,,,,7x2x10,Organico,11,,,
1382,INGATORP / INGOLF,2092000,5,living,,,,5x8x1,Plastico,29,,,
2796,MELLTORP / TEODORES,231200,5,living,,,,4x8x6,Reciclado,19,,,
1290,SAKARIAS,76000,1,living,,,,1x5x3,Reciclado,34,,,
422,EKET,801600,1,dormitorio,Mediano,Rojo,Sin descripcion,,,,,,
599,BILLY,868000,5,dormitorio,Pequeño,Rojo,Uno de los productos mas vendidos,,,,,,
634,VASSVIKEN,120000,5,dormitorio,Pequeño,Violeta,Sin descripcion,,,,,,
1429,RYDEBÄCK/BACKARYD / JANINGE,972000,1,living,,,,7x1x8,Organico,24,,,
1388,FRANKLIN,119200,3,living,,,,4x6x2,Organico,45,,,
62,ASKVOLL,356000,3,dormitorio,Pequeño,Verde,Uno de los productos mas vendidos,,,,,,
3474,GODISHUS,316000,4,dormitorio,Pequeño,Verde,Uno de los productos mas vendidos,,,,,,
757,IVAR,116000,3,dormitorio,Pequeño,Rojo,Sin descripcion,,,,,,
581,HACKÅS,13600,4,dormitorio,Mediano,Azul,Sin descripcion,,,,,,
1785,PÅHL,316000,1,dormitorio,Mediano,Rojo,Uno de los productos mas vendidos,,,,,,
152,UTÅKER,1028000,5,dormitorio,Grande,Amarillo,Uno de los productos mas vendidos,,,,,,
1590,INGATORP / INGATORP,2580000,5,living,,,,5x1x7,Reciclado,36,,,
3545,PAX,1220000,5,dormitorio,Grande,Azul,Sin descripcion,,,,,,
870,LIXHULT,514400,5,living,,,,6x9x5,Plastico,11,,,
600,IVAR,909600,4,dormitorio,Pequeño,Azul,Uno de los productos mas vendidos,,,,,,
1059,EKET,307200,3,living,,,,4x6x8,Madera,19,,,
545,BILLY / OXBERG,1064000,2,dormitorio,Pequeño,Rojo,Sin descripcion,,,,,,
2846,LINNMON,84000,1,living,,,,9x8x6,Plastico,7,,,
1830,PÅHL,340000,4,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
420,JONAXEL,468000,2,dormitorio,Pequeño,Amarillo,Uno de los productos mas vendidos,,,,,,
2542,LIDHULT,284800,5,living,,,,4x8x10,Reciclado,33,,,
2865,TÄRENDÖ / GUNDE,196000,2,living,,,,2x7x5,Reciclado,36,,,
1012,BESTÅ,120000,1,living,,,,5x3x7,Madera,14,,,
2540,GRÖNLID,3008000,3,living,,,,10x3x5,Organico,36,,,
1058,EKET,100000,4,living,,,,7x7x4,Plastico,46,,,
650,EKET,60000,1,dormitorio,Mediano,Rojo,Sin descripcion,,,,,,
2722,LACK,111200,4,living,,,,4x7x2,Madera,40,,,
3451,BESTÅ,1112000,3,living,,,,10x2x9,Plastico,36,,,
340,BILLY,468000,4,dormitorio,Grande,Amarillo,Sin descripcion,,,,,,
2766,ANVÄNDBAR,380800,3,living,,,,8x1x6,Madera,17,,,
1522,JANINGE,180000,2,living,,,,4x10x3,Reciclado,46,,,
1069,HISHULT,28000,4,living,,,,8x5x8,Reciclado,14,,,
2346,KIVIK,200000,1,living,,,,5x4x9,Madera,8,,,
3056,MELLTORP / TEODORES,199200,1,living,,,,8x7x4,Organico,19,,,
1834,TROFAST,4000,5,dormitorio,Mediano,Violeta,Uno de los productos mas vendidos,,,,,,
262,KALLAX,92000,3,dormitorio,Mediano,Violeta,Sin descripcion,,,,,,
1390,LANGUR,44000,2,living,,,,7x2x8,Reciclado,14,,,
2106,SJÄLLAND,208000,5,living,,,,3x2x7,Reciclado,35,,,
1535,EKEDALEN / EKEDALEN,1740800,1,living,,,,1x7x7,Plastico,3,,,
1090,BEKANT,884000,4,living,,,,5x2x3,Reciclado,9,,,
123,BRIMNES,176000,4,dormitorio,Pequeño,Verde,Uno de los productos mas vendidos,,,,,,
1074,HANVIKEN,80000,1,living,,,,6x2x5,Reciclado,25,,,
1005,SINDVIK,120000,5,living,,,,3x9x8,Plastico,6,,,
607,ALGOT,104000,5,dormitorio,Grande,Rojo,Sin descripcion,,,,,,
3690,ELVARLI,1257600,4,dormitorio,Grande,Azul,Uno de los productos mas vendidos,,,,,,
1481,KIVIK,2080000,2,living,,,,3x1x9,Organico,7,,,
2612,BRIMNES,1348000,1,living,,,,2x10x4,Organico,38,,,
902,BESTÅ,384000,1,living,,,,8x7x10,Madera,46,,,
514,BESTÅ,2027600,3,dormitorio,Grande,Amarillo,Uno de los productos mas vendidos,,,,,,
1293,HILLARED,28000,1,living,,,,8x7x2,Organico,14,,,
3044,SVALNÄS,528000,1,living,,,,10x8x5,Reciclado,11,,,
813,KALLAX,400000,3,living,,,,5x9x6,Plastico,2,,,
471,NANNARP,32000,3,dormitorio,Grande,Violeta,Uno de los productos mas vendidos,,,,,,
989,BESTÅ,88000,1,living,,,,1x3x5,Plastico,27,,,
1172,HARRY,159200,4,living,,,,6x7x10,Organico,6,,,
2881,MÖCKELBY,1996000,3,living,,,,4x2x9,Reciclado,46,,,
2973,LINNMON / ALEX,344000,1,living,,,,8x1x4,Organico,39,,,
1247,LANGUR,40000,2,living,,,,3x5x9,Reciclado,27,,,
2464,KIVIK,956800,2,living,,,,8x3x3,Madera,49,,,
736,BESTÅ,384000,1,dormitorio,Pequeño,Verde,Sin descripcion,,,,,,
1690,NORDLI,496000,4,dormitorio,Mediano,Amarillo,Uno de los productos mas vendidos,,,,,,
232,STUVA / FRITIDS,796000,2,dormitorio,Mediano,Azul,Sin descripcion,,,,,,
2996,NORRÅKER / RÖNNINGE,868000,3,living,,,,8x3x1,Reciclado,11,,,
1575,NORDVIKEN / NORDVIKEN,1916000,3,living,,,,6x10x1,Reciclado,25,,,
286,KALLAX,400000,3,dormitorio,Mediano,Rojo,Uno de los productos mas vendidos,,,,,,
2498,VALLENTUNA,64000,3,living,,,,8x6x5,Reciclado,41,,,
1589,MÖCKELBY / ODGER,3412000,1,living,,,,8x9x10,Reciclado,3,,,
198,DELAKTIG,160000,5,dormitorio,Pequeño,Rojo,Sin descripcion,,,,,,
1645,JONAXEL,92000,5,dormitorio,Pequeño,Amarillo,Uno de los productos mas vendidos,,,,,,
